token,start,L,phase,gains,status,reject_reasons
TRUE,81,11,7,26,accepted,none
TRUE,82,11,7,26,accepted,none
TRUE,83,11,7,26,accepted,none
TRUE,84,11,7,0,rejected,"slot_conflict(c=3,s=3)"
TRUE,85,11,7,0,rejected,"optionA_violation@87|slot_conflict(c=1,s=4)"
TRUE,86,11,7,0,rejected,"slot_conflict(c=3,s=3)|slot_conflict(c=1,s=4)|slot_conflict(c=5,s=5)"
TRUE,87,11,7,0,rejected,"slot_conflict(c=1,s=4)|optionA_violation@89|slot_conflict(c=0,s=6)"
TRUE,88,11,7,0,rejected,"slot_conflict(c=1,s=4)|slot_conflict(c=5,s=5)|slot_conflict(c=0,s=6)|slot_conflict(c=4,s=7)"
TRUE,89,11,7,0,rejected,"slot_conflict(c=5,s=5)|slot_conflict(c=0,s=6)|slot_conflict(c=4,s=7)|slot_conflict(c=2,s=8)"
TRUE,90,11,7,0,rejected,"slot_conflict(c=0,s=6)|slot_conflict(c=2,s=8)|slot_conflict(c=3,s=9)"
TRUE,91,11,7,0,rejected,"slot_conflict(c=4,s=7)|slot_conflict(c=2,s=8)|slot_conflict(c=3,s=9)"
TRUE,92,11,7,0,rejected,"slot_conflict(c=2,s=8)|slot_conflict(c=3,s=9)|slot_conflict(c=1,s=10)|slot_conflict(c=5,s=0)"
TRUE,93,11,7,0,rejected,"slot_conflict(c=3,s=9)|slot_conflict(c=1,s=10)|slot_conflict(c=0,s=1)"
TRUE,0,11,8,0,rejected,"slot_conflict(c=0,s=3)|slot_conflict(c=4,s=4)|slot_conflict(c=2,s=5)|slot_conflict(c=3,s=6)"
TRUE,1,11,8,0,rejected,"slot_conflict(c=4,s=4)|slot_conflict(c=2,s=5)|slot_conflict(c=3,s=6)|slot_conflict(c=1,s=7)"
TRUE,2,11,8,0,rejected,"slot_conflict(c=2,s=5)|optionA_violation@3|optionA_violation@4|slot_conflict(c=5,s=8)"
TRUE,3,11,8,0,rejected,"slot_conflict(c=3,s=6)|slot_conflict(c=1,s=7)|slot_conflict(c=5,s=8)|slot_conflict(c=0,s=9)"
TRUE,4,11,8,0,rejected,"slot_conflict(c=1,s=7)|slot_conflict(c=5,s=8)|slot_conflict(c=0,s=9)|slot_conflict(c=4,s=10)"
TRUE,5,11,8,0,rejected,"slot_conflict(c=5,s=8)|slot_conflict(c=0,s=9)|slot_conflict(c=4,s=10)"
TRUE,6,11,8,0,rejected,"slot_conflict(c=0,s=9)|slot_conflict(c=4,s=10)"
TRUE,7,11,8,0,rejected,"slot_conflict(c=4,s=10)"
TRUE,8,11,8,0,rejected,optionA_violation@10
TRUE,9,11,8,26,accepted,none
TRUE,10,11,8,26,accepted,none
TRUE,11,11,8,26,accepted,none
TRUE,12,11,8,26,accepted,none
TRUE,13,11,8,26,accepted,none
TRUE,14,11,8,26,accepted,none
TRUE,15,11,8,26,accepted,none
TRUE,16,11,8,26,accepted,none
TRUE,17,11,8,26,accepted,none
TRUE,18,11,8,24,accepted,none
TRUE,19,11,8,0,rejected,anchor_mismatch@21|anchor_mismatch@22
TRUE,20,11,8,0,rejected,anchor_mismatch@21|anchor_mismatch@22|anchor_mismatch@23
TRUE,21,11,8,0,rejected,anchor_mismatch@21|anchor_mismatch@22|anchor_mismatch@23|anchor_mismatch@24
TRUE,22,11,8,0,rejected,anchor_mismatch@22|anchor_mismatch@23|anchor_mismatch@24|anchor_mismatch@25
TRUE,23,11,8,0,rejected,anchor_mismatch@23|anchor_mismatch@24|anchor_mismatch@25|anchor_mismatch@26
TRUE,24,11,8,0,rejected,anchor_mismatch@25|anchor_mismatch@26|anchor_mismatch@27
TRUE,25,11,8,0,rejected,anchor_mismatch@25|anchor_mismatch@26|anchor_mismatch@27|anchor_mismatch@28
TRUE,26,11,8,0,rejected,anchor_mismatch@26|anchor_mismatch@28|anchor_mismatch@29
TRUE,27,11,8,0,rejected,anchor_mismatch@27|anchor_mismatch@28|anchor_mismatch@29
TRUE,28,11,8,0,rejected,anchor_mismatch@29|anchor_mismatch@30|anchor_mismatch@31
TRUE,29,11,8,0,rejected,anchor_mismatch@29|anchor_mismatch@30|anchor_mismatch@31|anchor_mismatch@32
TRUE,30,11,8,0,rejected,anchor_mismatch@30|anchor_mismatch@31|anchor_mismatch@32|anchor_mismatch@33
TRUE,31,11,8,0,rejected,anchor_mismatch@31|anchor_mismatch@32|anchor_mismatch@33
TRUE,32,11,8,0,rejected,anchor_mismatch@32|anchor_mismatch@33
TRUE,33,11,8,21,accepted,none
TRUE,34,11,8,22,accepted,none
TRUE,35,11,8,0,rejected,optionA_violation@35
TRUE,36,11,8,22,accepted,none
TRUE,37,11,8,22,accepted,none
TRUE,38,11,8,22,accepted,none
TRUE,39,11,8,22,accepted,none
TRUE,40,11,8,22,accepted,none
TRUE,41,11,8,22,accepted,none
TRUE,42,11,8,22,accepted,none
TRUE,43,11,8,22,accepted,none
TRUE,44,11,8,22,accepted,none
TRUE,45,11,8,22,accepted,none
TRUE,46,11,8,22,accepted,none
TRUE,47,11,8,22,accepted,none
TRUE,48,11,8,22,accepted,none
TRUE,49,11,8,22,accepted,none
TRUE,50,11,8,22,accepted,none
TRUE,51,11,8,22,accepted,none
TRUE,52,11,8,22,accepted,none
TRUE,53,11,8,22,accepted,none
TRUE,54,11,8,22,accepted,none
TRUE,55,11,8,22,accepted,none
TRUE,56,11,8,22,accepted,none
TRUE,57,11,8,22,accepted,none
TRUE,58,11,8,22,accepted,none
TRUE,59,11,8,22,accepted,none
TRUE,60,11,8,0,rejected,anchor_mismatch@63
TRUE,61,11,8,0,rejected,anchor_mismatch@63
TRUE,62,11,8,0,rejected,anchor_mismatch@63|anchor_mismatch@64|anchor_mismatch@65
TRUE,63,11,8,0,rejected,anchor_mismatch@63|anchor_mismatch@64|anchor_mismatch@65|anchor_mismatch@66
TRUE,64,11,8,0,rejected,anchor_mismatch@64|anchor_mismatch@66|anchor_mismatch@67
TRUE,65,11,8,0,rejected,anchor_mismatch@65|anchor_mismatch@66|anchor_mismatch@67|anchor_mismatch@68
TRUE,66,11,8,0,rejected,anchor_mismatch@66|anchor_mismatch@67|anchor_mismatch@68|anchor_mismatch@69
TRUE,67,11,8,0,rejected,anchor_mismatch@67|anchor_mismatch@68|anchor_mismatch@69|anchor_mismatch@70
TRUE,68,11,8,0,rejected,anchor_mismatch@68|anchor_mismatch@69|anchor_mismatch@70|anchor_mismatch@71
TRUE,69,11,8,0,rejected,anchor_mismatch@69|anchor_mismatch@70|anchor_mismatch@71|anchor_mismatch@72
TRUE,70,11,8,0,rejected,anchor_mismatch@70|anchor_mismatch@71|anchor_mismatch@72|anchor_mismatch@73
TRUE,71,11,8,0,rejected,anchor_mismatch@71|anchor_mismatch@72|anchor_mismatch@73
TRUE,72,11,8,0,rejected,anchor_mismatch@72|anchor_mismatch@73
TRUE,73,11,8,0,rejected,anchor_mismatch@73
TRUE,74,11,8,26,accepted,none
TRUE,75,11,8,26,accepted,none
TRUE,76,11,8,26,accepted,none
TRUE,77,11,8,26,accepted,none
TRUE,78,11,8,26,accepted,none
TRUE,79,11,8,26,accepted,none
TRUE,80,11,8,26,accepted,none
TRUE,81,11,8,26,accepted,none
TRUE,82,11,8,26,accepted,none
TRUE,83,11,8,26,accepted,none
TRUE,84,11,8,0,rejected,"slot_conflict(c=3,s=2)"
TRUE,85,11,8,0,rejected,"optionA_violation@87|slot_conflict(c=1,s=3)"
TRUE,86,11,8,0,rejected,"slot_conflict(c=3,s=2)|slot_conflict(c=1,s=3)|slot_conflict(c=5,s=4)"
TRUE,87,11,8,0,rejected,"slot_conflict(c=1,s=3)|optionA_violation@89|slot_conflict(c=0,s=5)"
TRUE,88,11,8,0,rejected,"slot_conflict(c=1,s=3)|slot_conflict(c=5,s=4)|slot_conflict(c=0,s=5)|slot_conflict(c=4,s=6)"
TRUE,89,11,8,0,rejected,"slot_conflict(c=5,s=4)|slot_conflict(c=0,s=5)|slot_conflict(c=4,s=6)|slot_conflict(c=2,s=7)"
TRUE,90,11,8,0,rejected,"slot_conflict(c=0,s=5)|slot_conflict(c=2,s=7)|slot_conflict(c=3,s=8)"
TRUE,91,11,8,0,rejected,"slot_conflict(c=4,s=6)|slot_conflict(c=2,s=7)|slot_conflict(c=3,s=8)"
TRUE,92,11,8,0,rejected,"slot_conflict(c=2,s=7)|slot_conflict(c=3,s=8)|slot_conflict(c=1,s=9)|slot_conflict(c=5,s=10)"
TRUE,93,11,8,0,rejected,"slot_conflict(c=3,s=8)|slot_conflict(c=1,s=9)|slot_conflict(c=0,s=0)"
TRUE,0,11,9,0,rejected,"slot_conflict(c=0,s=2)|slot_conflict(c=4,s=3)|slot_conflict(c=2,s=4)|slot_conflict(c=3,s=5)"
TRUE,1,11,9,0,rejected,"slot_conflict(c=4,s=3)|slot_conflict(c=2,s=4)|slot_conflict(c=3,s=5)|slot_conflict(c=1,s=6)"
TRUE,2,11,9,0,rejected,"slot_conflict(c=2,s=4)|optionA_violation@3|optionA_violation@4|slot_conflict(c=5,s=7)"
TRUE,3,11,9,0,rejected,"slot_conflict(c=3,s=5)|slot_conflict(c=1,s=6)|slot_conflict(c=5,s=7)|slot_conflict(c=0,s=8)"
TRUE,4,11,9,0,rejected,"slot_conflict(c=1,s=6)|slot_conflict(c=5,s=7)|slot_conflict(c=0,s=8)|slot_conflict(c=4,s=9)"
TRUE,5,11,9,0,rejected,"slot_conflict(c=5,s=7)|slot_conflict(c=0,s=8)|slot_conflict(c=4,s=9)"
TRUE,6,11,9,0,rejected,"slot_conflict(c=0,s=8)|slot_conflict(c=4,s=9)"
TRUE,7,11,9,0,rejected,"slot_conflict(c=4,s=9)"
TRUE,8,11,9,0,rejected,optionA_violation@10
TRUE,9,11,9,26,accepted,none
TRUE,10,11,9,26,accepted,none
TRUE,11,11,9,26,accepted,none
TRUE,12,11,9,26,accepted,none
TRUE,13,11,9,26,accepted,none
TRUE,14,11,9,26,accepted,none
TRUE,15,11,9,26,accepted,none
TRUE,16,11,9,26,accepted,none
TRUE,17,11,9,26,accepted,none
TRUE,18,11,9,24,accepted,none
TRUE,19,11,9,0,rejected,anchor_mismatch@21|anchor_mismatch@22
TRUE,20,11,9,0,rejected,anchor_mismatch@21|anchor_mismatch@22|anchor_mismatch@23
TRUE,21,11,9,0,rejected,anchor_mismatch@21|anchor_mismatch@22|anchor_mismatch@23|anchor_mismatch@24
TRUE,22,11,9,0,rejected,anchor_mismatch@22|anchor_mismatch@23|anchor_mismatch@24|anchor_mismatch@25
TRUE,23,11,9,0,rejected,anchor_mismatch@23|anchor_mismatch@24|anchor_mismatch@25|anchor_mismatch@26
TRUE,24,11,9,0,rejected,anchor_mismatch@25|anchor_mismatch@26|anchor_mismatch@27
TRUE,25,11,9,0,rejected,anchor_mismatch@25|anchor_mismatch@26|anchor_mismatch@27|anchor_mismatch@28
TRUE,26,11,9,0,rejected,anchor_mismatch@26|anchor_mismatch@28|anchor_mismatch@29
TRUE,27,11,9,0,rejected,anchor_mismatch@27|anchor_mismatch@28|anchor_mismatch@29
TRUE,28,11,9,0,rejected,anchor_mismatch@29|anchor_mismatch@30|anchor_mismatch@31
TRUE,29,11,9,0,rejected,anchor_mismatch@29|anchor_mismatch@30|anchor_mismatch@31|anchor_mismatch@32
TRUE,30,11,9,0,rejected,anchor_mismatch@30|anchor_mismatch@31|anchor_mismatch@32|anchor_mismatch@33
TRUE,31,11,9,0,rejected,anchor_mismatch@31|anchor_mismatch@32|anchor_mismatch@33
TRUE,32,11,9,0,rejected,anchor_mismatch@32|anchor_mismatch@33
TRUE,33,11,9,21,accepted,none
TRUE,34,11,9,22,accepted,none
TRUE,35,11,9,0,rejected,optionA_violation@35
TRUE,36,11,9,22,accepted,none
TRUE,37,11,9,22,accepted,none
TRUE,38,11,9,22,accepted,none
TRUE,39,11,9,22,accepted,none
TRUE,40,11,9,22,accepted,none
TRUE,41,11,9,22,accepted,none
TRUE,42,11,9,22,accepted,none
TRUE,43,11,9,22,accepted,none
TRUE,44,11,9,22,accepted,none
TRUE,45,11,9,22,accepted,none
TRUE,46,11,9,22,accepted,none
TRUE,47,11,9,22,accepted,none
TRUE,48,11,9,22,accepted,none
TRUE,49,11,9,22,accepted,none
TRUE,50,11,9,22,accepted,none
TRUE,51,11,9,22,accepted,none
TRUE,52,11,9,22,accepted,none
TRUE,53,11,9,22,accepted,none
TRUE,54,11,9,22,accepted,none
TRUE,55,11,9,22,accepted,none
TRUE,56,11,9,22,accepted,none
TRUE,57,11,9,22,accepted,none
TRUE,58,11,9,22,accepted,none
TRUE,59,11,9,22,accepted,none
TRUE,60,11,9,0,rejected,anchor_mismatch@63
TRUE,61,11,9,0,rejected,anchor_mismatch@63
TRUE,62,11,9,0,rejected,anchor_mismatch@63|anchor_mismatch@64|anchor_mismatch@65
TRUE,63,11,9,0,rejected,anchor_mismatch@63|anchor_mismatch@64|anchor_mismatch@65|anchor_mismatch@66
TRUE,64,11,9,0,rejected,anchor_mismatch@64|anchor_mismatch@66|anchor_mismatch@67
TRUE,65,11,9,0,rejected,anchor_mismatch@65|anchor_mismatch@66|anchor_mismatch@67|anchor_mismatch@68
TRUE,66,11,9,0,rejected,anchor_mismatch@66|anchor_mismatch@67|anchor_mismatch@68|anchor_mismatch@69
TRUE,67,11,9,0,rejected,anchor_mismatch@67|anchor_mismatch@68|anchor_mismatch@69|anchor_mismatch@70
TRUE,68,11,9,0,rejected,anchor_mismatch@68|anchor_mismatch@69|anchor_mismatch@70|anchor_mismatch@71
TRUE,69,11,9,0,rejected,anchor_mismatch@69|anchor_mismatch@70|anchor_mismatch@71|anchor_mismatch@72
TRUE,70,11,9,0,rejected,anchor_mismatch@70|anchor_mismatch@71|anchor_mismatch@72|anchor_mismatch@73
TRUE,71,11,9,0,rejected,anchor_mismatch@71|anchor_mismatch@72|anchor_mismatch@73
TRUE,72,11,9,0,rejected,anchor_mismatch@72|anchor_mismatch@73
TRUE,73,11,9,0,rejected,anchor_mismatch@73
TRUE,74,11,9,26,accepted,none
TRUE,75,11,9,26,accepted,none
TRUE,76,11,9,26,accepted,none
TRUE,77,11,9,26,accepted,none
TRUE,78,11,9,26,accepted,none
TRUE,79,11,9,26,accepted,none
TRUE,80,11,9,26,accepted,none
TRUE,81,11,9,26,accepted,none
TRUE,82,11,9,26,accepted,none
TRUE,83,11,9,26,accepted,none
TRUE,84,11,9,0,rejected,"slot_conflict(c=3,s=1)"
TRUE,85,11,9,0,rejected,"optionA_violation@87|slot_conflict(c=1,s=2)"
TRUE,86,11,9,0,rejected,"slot_conflict(c=3,s=1)|slot_conflict(c=1,s=2)|slot_conflict(c=5,s=3)"
TRUE,87,11,9,0,rejected,"slot_conflict(c=1,s=2)|optionA_violation@89|slot_conflict(c=0,s=4)"
TRUE,88,11,9,0,rejected,"slot_conflict(c=1,s=2)|slot_conflict(c=5,s=3)|slot_conflict(c=0,s=4)|slot_conflict(c=4,s=5)"
TRUE,89,11,9,0,rejected,"slot_conflict(c=5,s=3)|slot_conflict(c=0,s=4)|slot_conflict(c=4,s=5)|slot_conflict(c=2,s=6)"
TRUE,90,11,9,0,rejected,"slot_conflict(c=0,s=4)|slot_conflict(c=2,s=6)|slot_conflict(c=3,s=7)"
TRUE,91,11,9,0,rejected,"slot_conflict(c=4,s=5)|slot_conflict(c=2,s=6)|slot_conflict(c=3,s=7)"
TRUE,92,11,9,0,rejected,"slot_conflict(c=2,s=6)|slot_conflict(c=3,s=7)|slot_conflict(c=1,s=8)|slot_conflict(c=5,s=9)"
TRUE,93,11,9,0,rejected,"slot_conflict(c=3,s=7)|slot_conflict(c=1,s=8)|slot_conflict(c=0,s=10)"
TRUE,0,11,10,0,rejected,"slot_conflict(c=0,s=1)|slot_conflict(c=4,s=2)|slot_conflict(c=2,s=3)|slot_conflict(c=3,s=4)"
TRUE,1,11,10,0,rejected,"slot_conflict(c=4,s=2)|slot_conflict(c=2,s=3)|slot_conflict(c=3,s=4)|slot_conflict(c=1,s=5)"
TRUE,2,11,10,0,rejected,"slot_conflict(c=2,s=3)|optionA_violation@3|optionA_violation@4|slot_conflict(c=5,s=6)"
TRUE,3,11,10,0,rejected,"slot_conflict(c=3,s=4)|slot_conflict(c=1,s=5)|slot_conflict(c=5,s=6)|slot_conflict(c=0,s=7)"
TRUE,4,11,10,0,rejected,"slot_conflict(c=1,s=5)|slot_conflict(c=5,s=6)|slot_conflict(c=0,s=7)|slot_conflict(c=4,s=8)"
TRUE,5,11,10,0,rejected,"slot_conflict(c=5,s=6)|slot_conflict(c=0,s=7)|slot_conflict(c=4,s=8)"
TRUE,6,11,10,0,rejected,"slot_conflict(c=0,s=7)|slot_conflict(c=4,s=8)"
TRUE,7,11,10,0,rejected,"slot_conflict(c=4,s=8)"
TRUE,8,11,10,0,rejected,optionA_violation@10
TRUE,9,11,10,26,accepted,none
TRUE,10,11,10,26,accepted,none
TRUE,11,11,10,26,accepted,none
TRUE,12,11,10,26,accepted,none
TRUE,13,11,10,26,accepted,none
TRUE,14,11,10,26,accepted,none
TRUE,15,11,10,26,accepted,none
TRUE,16,11,10,26,accepted,none
TRUE,17,11,10,26,accepted,none
TRUE,18,11,10,24,accepted,none
TRUE,19,11,10,0,rejected,anchor_mismatch@21|anchor_mismatch@22
TRUE,20,11,10,0,rejected,anchor_mismatch@21|anchor_mismatch@22|anchor_mismatch@23
TRUE,21,11,10,0,rejected,anchor_mismatch@21|anchor_mismatch@22|anchor_mismatch@23|anchor_mismatch@24
TRUE,22,11,10,0,rejected,anchor_mismatch@22|anchor_mismatch@23|anchor_mismatch@24|anchor_mismatch@25
TRUE,23,11,10,0,rejected,anchor_mismatch@23|anchor_mismatch@24|anchor_mismatch@25|anchor_mismatch@26
TRUE,24,11,10,0,rejected,anchor_mismatch@25|anchor_mismatch@26|anchor_mismatch@27
TRUE,25,11,10,0,rejected,anchor_mismatch@25|anchor_mismatch@26|anchor_mismatch@27|anchor_mismatch@28
TRUE,26,11,10,0,rejected,anchor_mismatch@26|anchor_mismatch@28|anchor_mismatch@29
TRUE,27,11,10,0,rejected,anchor_mismatch@27|anchor_mismatch@28|anchor_mismatch@29
TRUE,28,11,10,0,rejected,anchor_mismatch@29|anchor_mismatch@30|anchor_mismatch@31
TRUE,29,11,10,0,rejected,anchor_mismatch@29|anchor_mismatch@30|anchor_mismatch@31|anchor_mismatch@32
TRUE,30,11,10,0,rejected,anchor_mismatch@30|anchor_mismatch@31|anchor_mismatch@32|anchor_mismatch@33
TRUE,31,11,10,0,rejected,anchor_mismatch@31|anchor_mismatch@32|anchor_mismatch@33
TRUE,32,11,10,0,rejected,anchor_mismatch@32|anchor_mismatch@33
TRUE,33,11,10,21,accepted,none
TRUE,34,11,10,22,accepted,none
TRUE,35,11,10,0,rejected,optionA_violation@35
TRUE,36,11,10,22,accepted,none
TRUE,37,11,10,22,accepted,none
TRUE,38,11,10,22,accepted,none
TRUE,39,11,10,22,accepted,none
TRUE,40,11,10,22,accepted,none
TRUE,41,11,10,22,accepted,none
TRUE,42,11,10,22,accepted,none
TRUE,43,11,10,22,accepted,none
TRUE,44,11,10,22,accepted,none
TRUE,45,11,10,22,accepted,none
TRUE,46,11,10,22,accepted,none
TRUE,47,11,10,22,accepted,none
TRUE,48,11,10,22,accepted,none
TRUE,49,11,10,22,accepted,none
TRUE,50,11,10,22,accepted,none
TRUE,51,11,10,22,accepted,none
TRUE,52,11,10,22,accepted,none
TRUE,53,11,10,22,accepted,none
TRUE,54,11,10,22,accepted,none
TRUE,55,11,10,22,accepted,none
TRUE,56,11,10,22,accepted,none
TRUE,57,11,10,22,accepted,none
TRUE,58,11,10,22,accepted,none
TRUE,59,11,10,22,accepted,none
